GeneID	GGAYX	GGAYY	GGAYZ	GGAZA	GGAZB	GGAZC	GGAZG	GGAZH	GGAZN	GGAZO
gene_2743	0	0	50	49	20	29	8	9	37	23
gene_2744	0	0	26	34	14	33	22	8	16	10
gene_2745	0	0	11	12	16	35	14	2	14	24
gene_2746	0	0	57	68	35	55	15	21	47	55
gene_2747	0	0	60	61	31	67	22	33	51	53
gene_2748	0	0	12	9	5	7	9	3	9	4
gene_2749	0	0	0	0	0	0	0	0	0	1
gene_275	0	0	14	17	20	44	14	6	23	13
gene_2750	0	0	0	1	1	2	2	0	1	1
gene_2751	0	0	35	25	25	57	26	15	31	30
gene_2752	0	0	9	10	5	6	2	0	5	4
gene_2753	0	0	0	0	0	0	0	0	1	0
gene_2754	0	0	57	66	53	120	51	25	56	53
gene_2755	0	0	24	43	30	76	46	21	34	60
gene_2756	0	0	26	6	2	4	4	2	4	4
gene_2757	0	0	14	10	7	12	7	2	7	4
gene_2758	0	0	0	0	0	0	0	0	0	0
gene_2759	0	0	0	2	0	1	0	0	0	1
gene_276	0	0	21	17	13	37	23	10	70	15
gene_2760	0	0	10	4	16	20	9	3	10	12
gene_2761	0	0	1	1	2	3	0	0	48	0
gene_2762	0	0	29	28	7	31	14	8	18	11
gene_2763	0	0	6	6	0	1	0	1	2	0
gene_2764	0	0	5	7	4	11	10	1	3	3
gene_2765	0	0	21	12	8	26	12	8	6	20
gene_2766	0	0	31	46	8	39	7	8	14	18
gene_2767	0	0	16	14	6	20	10	2	4	8
gene_2768	0	0	3	3	20	31	16	7	24	19
gene_2769	0	0	0	0	0	0	0	0	0	0
gene_277	0	0	15	20	10	15	14	1	10	11
gene_2770	0	0	7	7	1	11	3	0	8	7
gene_2771	0	0	57	55	54	179	47	27	91	61
gene_2772	0	0	56	56	32	81	30	16	42	53
gene_2773	0	0	5	1	2	1	2	2	7	2
gene_2774	0	0	3	1	3	10	6	2	23	4
gene_2775	0	0	37	45	20	47	20	10	26	31
gene_2776	0	0	21	33	19	40	16	5	12	20
gene_2777	0	0	31	19	17	46	19	9	25	19
gene_2778	0	0	5	6	1	5	0	1	8	1
gene_2779	0	0	0	1	0	0	0	0	0	1
gene_278	0	0	1	1	0	1	0	0	0	2
gene_2780	0	0	0	3	1	0	1	0	0	3
gene_2781	0	0	12	15	16	37	10	9	12	5
gene_2782	0	0	17	12	6	19	15	4	8	11
gene_2783	0	0	17	18	8	8	5	3	6	9
gene_2784	0	0	72	57	39	71	29	35	36	40
gene_2785	0	0	63	50	9	42	24	5	25	13
gene_2786	0	0	21	13	17	58	13	8	19	19
gene_2787	0	0	20	27	5	23	10	4	26	13
gene_2788	0	0	0	0	0	0	0	0	0	0
gene_2789	0	0	3	7	5	17	8	4	6	11
gene_279	0	0	4	12	22	72	6	3	26	14
gene_2790	0	0	6	6	6	13	13	5	21	10
gene_2791	0	0	4	0	0	1	2	0	0	2
gene_2792	0	0	117	118	64	167	63	27	73	82
gene_2793	0	0	23	18	3	9	10	4	12	6
gene_2794	0	0	9	11	9	16	5	6	4	7
gene_2795	0	0	3	1	3	4	0	0	2	0
gene_2796	0	0	1	1	2	3	0	2	1	1
gene_2797	0	0	166	171	188	591	173	108	184	197
gene_2798	0	0	12	11	8	16	5	3	13	12
gene_2799	0	0	23	16	21	42	14	9	20	15
gene_28	0	0	43	49	6	26	7	6	13	8
gene_280	0	0	20	15	11	26	11	6	13	11
gene_2800	0	0	15	8	10	18	13	8	33	22
gene_2801	0	0	259	238	138	292	153	60	158	168
gene_2802	0	0	0	1	0	1	1	0	0	0
gene_2803	0	0	1	0	0	0	0	0	0	1
gene_2804	0	0	0	0	0	0	0	0	0	0
gene_2805	0	0	9	15	12	31	9	15	17	27
gene_2806	0	0	14	21	0	11	10	1	1	10
gene_2807	0	0	14	18	5	17	7	3	7	6
gene_2808	0	0	0	0	0	0	0	0	0	0
gene_2809	0	0	58	61	39	117	25	23	41	50
gene_281	0	0	4	8	7	6	3	3	9	3
gene_2810	0	0	0	0	0	0	0	0	0	0
gene_2811	0	0	26	59	7	17	11	5	9	15
gene_2812	0	0	76	121	30	90	36	14	36	52
gene_2813	0	0	1	0	1	2	1	0	0	3
gene_2814	0	0	11	10	7	5	3	6	12	16
gene_2815	0	0	11	12	4	18	8	1	9	8
gene_2816	0	0	1	1	0	3	4	0	2	2
gene_2817	0	0	0	0	0	0	0	0	0	0
gene_2818	0	0	2	2	2	11	5	1	7	3
gene_2819	0	0	2	1	12	17	4	8	23	14
gene_282	0	0	22	36	10	29	10	2	18	30
gene_2820	0	0	7	14	53	147	57	25	76	58
gene_2821	0	0	11	11	19	35	19	2	29	31
gene_2822	0	0	5	2	4	3	0	1	2	2
gene_2823	0	0	3	7	5	5	1	1	1	6
gene_2824	0	0	2	2	6	11	6	2	12	8
gene_2825	0	0	0	0	0	0	0	0	0	0
gene_2826	0	0	9	3	5	24	7	4	2	12
gene_2827	0	0	3	7	64	230	19	40	14	99
gene_2828	0	0	1	6	0	2	3	1	5	4
gene_2829	0	0	9	10	0	10	6	4	14	6
gene_283	0	0	9	7	7	15	4	5	12	7
gene_2830	0	0	378	360	129	343	103	51	174	123
gene_2831	0	0	2	3	9	3	2	0	2	4
gene_2832	0	0	0	0	0	0	0	0	0	0
gene_2833	0	0	12	19	18	25	15	6	17	17
gene_2834	0	0	1	7	5	4	4	5	8	7
gene_2835	0	0	1	1	3	4	2	0	1	4
gene_2836	0	0	18	17	28	53	20	20	36	38
gene_2837	0	0	3	0	0	4	0	0	3	0
gene_2838	0	0	249	73	28	85	41	19	61	33
gene_2839	0	0	0	0	0	0	0	0	0	0
gene_284	0	0	7	6	9	10	4	7	7	8
gene_2840	0	0	41	19	27	73	24	16	31	38
gene_2841	0	0	46	67	47	74	45	6	87	34
gene_2842	0	0	48	42	31	73	39	20	33	41
gene_2843	0	0	5	11	5	14	4	0	8	10
gene_2844	0	0	1	2	7	4	1	4	6	2
gene_2845	0	0	3	5	4	6	13	3	1	6
gene_2846	0	0	7	8	7	22	10	9	7	8
gene_2847	0	0	170	176	167	447	181	82	251	198
gene_2848	0	0	11	11	3	13	16	2	7	8
gene_2849	0	0	3	1	3	4	4	1	4	5
gene_285	0	0	24	24	4	23	10	0	9	11
gene_2850	0	0	20	22	22	16	7	8	19	19
gene_2851	0	0	4	1	3	5	2	3	0	3
gene_2852	0	0	1	0	1	0	2	0	0	0
gene_2853	0	0	4	9	0	0	0	0	0	0
gene_2854	0	0	0	0	0	0	0	0	0	0
gene_2855	0	0	0	0	0	0	0	0	0	0
gene_2856	0	0	0	0	0	0	0	0	0	0
gene_2857	0	0	0	0	0	0	0	0	0	0
gene_2858	0	0	1	0	0	0	0	0	0	0
gene_2859	0	0	0	1	0	2	2	0	0	1
gene_286	0	0	107	109	26	123	32	7	48	71
gene_2860	0	0	48	44	34	77	41	12	46	44
gene_2861	0	0	0	1	2	4	3	3	5	5
gene_2862	0	0	5	5	2	0	2	0	25	1
gene_2863	0	0	2	0	0	1	1	0	0	0
gene_2864	0	0	0	0	0	0	0	0	2	0
gene_2865	0	0	0	4	2	3	2	1	2	2
gene_2866	0	0	55	73	19	57	19	6	26	32
gene_2867	0	0	11	13	4	6	6	3	10	8
gene_2868	0	0	58	53	40	113	52	31	89	52
gene_2869	0	0	104	161	197	408	249	55	175	159
gene_287	0	0	2	2	1	0	0	0	0	3
gene_2870	0	0	25	36	18	30	10	4	17	17
gene_2871	0	0	24	27	14	19	6	5	8	7
gene_2872	0	0	13	15	7	13	5	9	21	14
gene_2873	0	0	15	18	6	10	16	1	6	8
gene_2874	0	0	6	8	4	4	3	0	4	3
gene_2875	0	0	0	0	1	0	1	0	0	1
gene_2876	0	0	456	200	37	115	37	27	65	46
gene_2877	0	0	7	5	5	7	6	2	3	4
gene_2878	0	0	2	1	0	2	3	2	3	2
gene_2879	0	0	11	11	3	9	7	0	0	5
gene_288	0	0	0	0	0	0	0	0	0	0
gene_2880	0	0	67	51	13	42	33	11	34	24
gene_2881	0	0	1	1	4	7	9	3	27	3
gene_2882	0	0	3	1	7	13	12	2	4	6
gene_2883	0	0	4	6	2	5	3	6	3	4
gene_2884	0	0	0	1	0	0	1	0	0	0
gene_2885	0	0	2	3	4	6	3	0	1	1
gene_2886	0	0	0	0	0	0	0	0	0	0
gene_2887	0	0	0	0	0	0	0	0	0	0
gene_2888	0	0	0	0	0	0	0	0	0	0
gene_2889	0	0	0	0	0	0	0	0	0	0
gene_289	0	0	2	1	0	7	0	2	0	3
gene_2890	0	0	0	0	0	0	0	0	0	0
gene_2891	0	0	2	0	0	1	1	0	1	0
gene_2892	0	0	1	1	1	0	0	0	0	0
gene_2893	0	0	88	65	34	119	42	15	57	40
gene_2894	0	0	141	140	37	108	52	27	73	98
gene_2895	0	0	24	25	4	18	4	0	12	7
gene_2896	0	0	2	6	1	3	2	1	8	6
gene_2897	0	0	35	22	2	22	17	6	17	3
gene_2898	0	0	32	28	30	91	20	22	50	22
gene_2899	0	0	27	18	4	12	9	2	7	7
gene_29	0	0	50	43	30	93	33	20	39	43
gene_290	0	0	1	0	0	0	0	0	3	0
gene_2900	0	0	14	24	11	42	23	15	33	12
gene_2901	0	0	1	4	1	7	2	1	2	2
gene_2902	0	0	50	67	27	78	29	9	39	45
gene_2903	0	0	6	2	4	6	3	2	7	2
gene_2904	0	0	4	8	9	21	11	4	3	10
gene_2905	0	0	19	22	19	27	17	2	37	21
gene_2906	0	0	6	3	1	11	2	1	1	2
gene_2907	0	0	23	15	14	34	6	0	22	13
gene_2908	0	0	2	6	3	6	3	5	6	3
gene_2909	0	0	10	13	10	7	6	1	2	7
gene_291	0	0	9	6	7	8	11	4	14	3
gene_2910	0	0	87	92	47	92	32	14	54	49
gene_2911	0	0	0	0	0	0	0	0	0	0
gene_2912	0	0	14	15	8	26	13	5	13	7
gene_2913	0	0	27	24	22	67	16	8	8	25
gene_2914	0	0	27	26	15	52	12	12	16	14
gene_2915	0	0	36	60	32	119	37	25	36	60
gene_2916	0	0	27	32	15	33	16	8	17	17
gene_2917	0	0	1	7	3	14	4	2	3	12
gene_2918	0	0	14	14	30	96	34	8	18	47
gene_2919	0	0	3	1	5	15	3	0	2	6
gene_292	0	0	21	24	21	55	17	20	17	19
gene_2920	0	0	4	3	4	4	2	2	2	1
gene_2921	0	0	2	0	5	3	3	3	3	5
gene_2922	0	0	50	69	41	108	62	26	58	57
gene_2923	0	0	8	16	7	17	4	5	7	9
gene_2924	0	0	26	21	13	26	8	5	21	30
gene_2925	0	0	16	20	33	89	21	14	47	42
gene_2926	0	0	0	0	2	3	3	0	0	5
gene_2927	0	0	0	2	0	7	1	1	0	4
gene_2928	0	0	100	63	48	129	34	22	97	47
gene_2929	0	0	23	18	5	17	1	2	3	22
gene_293	0	0	5	8	7	11	2	1	3	2
gene_2930	0	0	0	0	0	0	0	0	0	0
gene_2931	0	0	2	13	83	94	75	26	124	137
gene_2932	0	0	0	0	10	32	4	8	17	7
gene_2933	0	0	0	1	7	22	7	5	8	11
gene_2934	0	0	24	18	11	29	6	5	21	13
gene_2935	0	0	11	16	18	37	11	10	21	12
gene_2936	0	0	17	15	4	6	6	2	12	6
gene_2937	0	0	21	25	31	55	31	5	19	20
gene_2938	0	0	31	34	30	53	29	9	22	44
gene_2939	0	0	4	9	11	29	13	2	3	14
gene_294	0	0	9	11	9	9	5	2	6	3
gene_2940	0	0	64	70	24	91	28	17	48	31
gene_2941	0	0	3	1	9	19	4	2	5	7
gene_2942	0	0	10	11	12	5	7	1	1	7
gene_2943	0	0	22	24	12	21	22	9	34	28
gene_2944	0	0	0	0	0	1	1	1	9	3
gene_2945	0	0	6	7	34	49	21	10	40	33
gene_2946	0	0	1	1	7	3	2	1	2	4
gene_2947	0	0	21	13	11	49	4	7	9	25
gene_2948	0	0	6	4	3	9	2	3	7	14
gene_2949	0	0	18	18	9	31	8	4	11	11
gene_295	0	0	24	44	19	37	14	6	25	21
gene_2950	0	0	6	8	1	8	6	2	6	5
gene_2951	0	0	0	0	0	0	0	0	0	0
gene_2952	0	0	15	24	12	36	6	6	15	14
gene_2953	0	0	11	16	6	22	11	1	4	9
gene_2954	0	0	48	50	10	20	11	3	8	9
gene_2955	0	0	25	45	10	30	13	6	9	15
gene_2956	0	0	63	56	50	149	55	34	62	65
gene_2957	0	0	47	57	85	162	67	28	62	86
gene_2958	0	0	4	2	6	6	6	1	4	8
gene_2959	0	0	0	0	0	0	0	0	0	0
gene_296	0	0	73	108	81	195	94	25	67	92
gene_2960	0	0	0	0	0	0	0	0	0	0
gene_2961	0	0	3	11	9	37	14	6	12	14
gene_2962	0	0	19	9	15	42	16	10	19	15
gene_2963	0	0	6	4	19	33	8	5	2	13
gene_2964	0	0	7	10	7	12	6	4	12	8
gene_2965	0	0	12	16	6	7	3	2	10	10
gene_2966	0	0	1	3	3	8	1	3	0	1
gene_2967	0	0	3	10	8	8	3	0	6	8
gene_2968	0	0	2	8	6	16	11	5	8	10
gene_2969	0	0	4	7	4	10	4	0	9	2
gene_297	0	0	1	1	1	10	1	1	4	3
gene_2970	0	0	18	30	20	79	14	19	23	40
gene_2971	0	0	61	72	32	68	32	19	40	49
gene_2972	0	0	0	6	4	4	1	0	2	0
gene_2973	0	0	1	0	0	1	0	0	0	0
gene_2974	0	0	45	35	94	144	112	31	97	67
gene_2975	0	0	0	0	0	0	0	0	0	0
gene_2976	0	0	72	79	22	44	17	8	23	23
gene_2977	0	0	42	29	24	53	35	15	19	36
gene_2978	0	0	2	3	2	17	1	1	5	2
gene_2979	0	0	31	47	19	50	19	9	26	15
gene_298	0	0	8	11	7	17	6	3	10	9
gene_2980	0	0	0	0	0	0	0	0	0	0
gene_2981	0	0	5	2	3	2	3	1	4	4
gene_2982	0	0	6	7	3	5	3	2	2	4
gene_2983	0	0	0	0	0	0	0	0	1	0
gene_2984	0	0	12	3	2	7	5	7	11	4
gene_2985	0	0	0	0	0	0	0	0	0	0
gene_2986	0	0	17	23	17	31	8	6	24	10
gene_2987	0	0	8	5	42	73	24	21	20	59
gene_2988	0	0	0	0	0	0	1	0	0	0
gene_2989	0	0	0	0	0	0	0	0	0	0
gene_299	0	0	5	9	22	50	10	1	14	15
gene_2990	0	0	8	13	29	35	25	3	26	13
gene_2991	0	0	0	4	10	4	2	0	3	3
gene_2992	0	0	59	56	54	157	27	27	47	58
gene_2993	0	0	14	13	6	10	5	2	18	9
gene_2994	0	0	10	19	9	22	14	2	18	18
gene_2995	0	0	0	0	0	0	0	0	0	0
gene_2996	0	0	0	0	0	0	0	0	0	0
gene_2997	0	0	2	6	3	10	1	2	2	11
gene_2998	0	0	3	0	1	7	3	1	15	8
gene_2999	0	0	12	2	2	1	6	1	1	5
gene_3	0	0	0	0	0	0	0	0	0	0
gene_30	0	0	0	0	0	0	0	0	0	0
gene_300	0	0	118	137	26	75	29	8	24	30
gene_3000	0	0	0	0	0	0	1	0	0	0
gene_3001	0	0	0	0	1	2	1	0	0	3
gene_3002	0	0	11	12	10	28	12	4	12	7
gene_3003	0	0	0	0	0	0	0	0	0	0
gene_3004	0	0	17	21	10	19	7	5	16	14
gene_3005	0	0	1	0	1	1	2	0	0	1
gene_3006	0	0	83	63	36	95	25	14	39	39
gene_3007	0	0	13	16	5	21	11	5	12	5
gene_3008	0	0	0	0	1	4	0	1	3	2
gene_3009	0	0	4	1	4	12	3	0	3	1
gene_301	0	0	135	139	24	79	28	8	14	25
gene_3010	0	0	0	1	0	1	0	0	0	0
gene_3011	0	0	22	9	44	71	30	7	44	50
gene_3012	0	0	0	2	1	4	1	0	0	5
gene_3013	0	0	0	1	2	0	0	0	2	0
gene_3014	0	0	8	7	31	62	36	14	19	68
gene_3015	0	0	30	34	54	115	51	26	55	34
gene_3016	0	0	9	5	9	34	4	8	7	4
gene_3017	0	0	80	57	62	123	67	9	20	67
gene_3018	0	0	51	42	20	59	18	13	19	29
gene_3019	0	0	24	22	17	45	25	10	23	14
gene_302	0	0	23	18	12	30	11	12	21	12
gene_3020	0	0	2	0	1	1	0	0	0	0
gene_3021	0	0	10	13	12	35	18	7	25	17
gene_3022	0	0	0	1	0	6	2	0	0	1
gene_3023	0	0	16	22	26	30	15	9	28	26
gene_3024	0	0	0	0	0	0	0	0	0	0
gene_3025	0	0	0	5	5	9	3	1	4	1
gene_3026	0	0	3	5	3	8	6	1	7	1
gene_3027	0	0	0	0	0	0	0	0	0	0
gene_3028	0	0	23	30	9	19	15	3	19	20
gene_3029	0	0	2	0	1	6	1	0	9	5
gene_303	0	0	51	16	46	129	50	27	65	46
gene_3030	0	0	0	0	0	2	0	0	0	0
gene_3031	0	0	12	11	3	5	5	1	16	10
gene_3032	0	0	27	28	17	33	15	9	13	24
gene_3033	0	0	6	0	3	3	1	3	0	3
gene_3034	0	0	0	0	7	22	11	3	10	8
gene_3035	0	0	9	16	22	54	22	5	19	25
gene_3036	0	0	12	10	18	26	8	3	16	11
gene_3037	0	0	6	6	3	14	5	2	1	1
gene_3038	0	0	0	0	0	0	0	0	0	0
gene_3039	0	0	2	5	4	9	2	2	3	14
gene_304	1	0	14	10	7	37	12	6	22	13
gene_3040	0	0	85	106	38	188	54	28	77	82
gene_3041	0	0	49	42	17	40	25	6	22	27
gene_3042	0	0	46	54	23	47	30	5	29	29
gene_3043	0	0	0	0	0	0	0	0	0	0
gene_3044	0	0	13	19	6	20	11	5	15	21
gene_3045	0	0	0	0	0	0	0	0	0	0
gene_3046	0	0	0	1	0	1	1	0	0	1
gene_3047	0	0	4	4	0	1	1	0	0	0
gene_3048	0	0	4	2	2	4	4	1	6	3
gene_3049	0	0	22	19	25	46	17	18	19	25
gene_305	0	0	14	13	7	16	3	4	5	14
gene_3050	0	0	49	33	52	108	57	26	65	56
gene_3051	0	0	18	6	7	13	4	2	15	7
gene_3052	0	0	74	56	35	113	25	14	27	39
gene_3053	0	0	26	18	28	39	25	8	27	24
gene_3054	0	0	4	0	6	7	2	1	3	7
gene_3055	0	0	45	34	33	75	34	25	42	36
gene_3056	0	0	0	0	0	0	0	0	0	0
gene_3057	0	0	4	9	6	9	14	2	7	5
gene_3058	0	0	0	2	0	1	1	0	2	5
gene_3059	0	0	0	0	1	2	0	0	0	0
gene_306	0	0	24	31	6	24	9	6	15	14
gene_3060	0	0	35	36	12	37	18	6	19	26
gene_3061	0	0	7	3	4	10	1	0	5	5
gene_3062	0	0	122	91	155	297	183	58	187	175
gene_3063	0	0	0	0	0	0	0	0	0	0
gene_3064	0	0	4	7	24	26	28	3	37	26
gene_3065	0	0	14	10	6	14	18	4	20	12
gene_3066	0	0	8	17	12	17	7	3	10	8
gene_3067	0	0	0	1	2	6	1	0	0	1
gene_3068	0	0	22	10	7	9	5	3	7	5
gene_3069	0	0	0	0	0	4	1	0	0	1
gene_307	0	0	103	143	46	96	43	21	82	59
gene_3070	0	0	0	2	0	1	2	0	2	1
gene_3071	0	0	2	4	16	40	14	11	26	27
gene_3072	0	0	1	4	1	3	1	1	1	0
gene_3073	0	0	4	2	2	6	0	2	5	0
gene_3074	0	0	5	9	6	14	3	2	6	7
gene_3075	0	0	19	28	7	10	5	0	1	9
gene_3076	0	0	22	22	8	24	13	5	13	6
gene_3077	0	0	5	10	7	14	6	2	10	8
gene_3078	0	0	0	0	0	1	2	0	3	0
gene_3079	0	0	21	15	4	11	5	3	6	6
gene_308	0	0	13	18	4	10	7	2	1	4
gene_3080	0	0	0	0	0	0	0	0	2	0
gene_3081	0	0	1	1	1	3	0	1	0	0
gene_3082	0	0	1	3	0	0	0	0	0	0
gene_3083	0	0	0	0	0	0	0	0	0	0
gene_3084	0	0	1	0	5	4	3	3	1	9
gene_3085	0	0	0	1	0	1	0	0	0	0
gene_3086	0	0	0	0	0	0	0	0	0	0
gene_3087	0	0	1	0	0	0	0	0	0	0
gene_3088	0	0	3	1	3	8	1	2	18	3
gene_3089	0	0	11	10	14	60	22	5	13	7
gene_309	0	0	0	0	1	2	2	2	2	1
gene_3090	0	0	3	1	2	4	3	0	3	1
gene_3091	0	0	7	4	7	12	5	3	16	4
gene_3092	0	0	5	12	1	8	3	3	4	3
gene_3093	0	0	17	13	11	32	8	5	14	13
gene_3094	0	0	10	4	10	18	15	4	10	3
gene_3095	0	0	20	21	13	19	2	6	10	15
gene_3096	0	0	0	0	0	0	0	0	0	0
gene_3097	0	0	3	7	10	31	2	6	12	14
gene_3098	0	0	1	0	5	5	4	1	1	4
gene_3099	0	0	0	0	1	0	0	0	0	1
gene_31	0	0	13	20	14	32	18	8	18	24
gene_310	0	0	0	3	0	2	3	1	4	0
gene_3100	0	0	26	41	27	104	43	20	19	43
gene_3101	0	0	4	2	4	6	3	1	4	4
gene_3102	0	0	17	17	7	14	12	2	10	6
gene_3103	0	0	6	9	6	9	0	3	3	5
gene_3104	0	0	9	12	7	22	12	11	9	5
gene_3105	0	0	5	3	17	30	13	7	18	15
gene_3106	0	0	0	0	0	0	0	0	0	0
gene_3107	0	0	1	3	3	14	2	3	4	10
gene_3108	0	0	3	8	8	15	11	6	32	11
gene_3109	0	0	3	1	2	9	13	0	3	4
gene_311	0	0	1	1	1	2	1	0	1	0
gene_3110	0	0	16	7	5	37	10	7	11	18
gene_3111	0	0	14	18	7	22	7	4	3	11
gene_3112	0	0	1	0	0	0	0	0	0	0
gene_3113	0	0	0	0	0	0	1	1	1	0
gene_3114	0	0	11	9	15	45	17	12	18	15
gene_3115	0	0	4	6	9	16	3	0	3	9
gene_3116	0	0	2	3	2	3	0	1	4	2
gene_3117	0	0	0	0	0	0	0	0	0	0
gene_3118	0	0	1	1	2	3	4	0	0	0
gene_3119	0	0	22	11	16	38	8	7	15	17
gene_312	0	0	1	0	0	1	0	0	0	0
gene_3120	0	0	1	4	4	3	2	2	1	7
gene_3121	0	0	5	6	6	7	2	1	7	5
gene_3122	0	0	0	0	0	0	0	0	0	0
gene_3123	0	0	15	11	11	22	16	7	15	23
gene_3124	0	0	0	0	0	0	0	0	0	0
gene_3125	0	0	1	0	1	2	2	0	1	0
gene_3126	0	0	0	0	0	0	0	0	0	0
gene_3127	0	0	7	3	3	7	4	0	2	5
gene_3128	0	0	20	20	21	24	20	5	24	17
gene_3129	0	0	2	2	2	3	4	2	2	0
gene_313	0	0	5	7	20	37	10	9	12	13
gene_3130	0	0	1	0	0	0	2	0	3	0
gene_3131	0	0	39	40	46	75	43	24	46	41
gene_3132	0	0	0	1	2	1	1	0	3	1
gene_3133	0	0	31	25	6	26	18	4	12	18
gene_3134	0	0	0	1	1	3	3	3	4	4
gene_3135	0	0	2	5	3	3	1	4	3	6
gene_3136	0	0	0	0	0	0	0	0	0	0
gene_3137	0	0	19	26	16	35	15	3	14	34
gene_3138	0	0	0	0	0	0	0	0	0	0
gene_3139	0	0	5	2	7	21	14	3	4	5
gene_314	0	0	8	11	0	14	5	0	0	2
gene_3140	0	0	55	58	22	77	37	19	42	42
gene_3141	0	0	9	8	14	24	7	3	10	28
gene_3142	0	0	10	13	10	12	11	3	17	12
gene_3143	0	0	3	6	4	10	6	1	4	6
gene_3144	0	0	59	62	37	75	32	22	43	41
gene_3145	0	0	0	0	0	0	0	0	0	1
gene_3146	0	0	216	124	112	210	80	24	65	31
gene_3147	0	0	0	0	0	0	0	0	0	0
gene_3148	0	0	0	0	0	0	0	0	0	0
gene_3149	0	0	8	2	6	19	2	2	4	8
gene_315	0	0	67	47	19	90	41	17	43	41
gene_3150	0	0	20	27	7	18	16	0	12	16
gene_3151	0	0	1	0	7	12	3	1	4	7
gene_3152	0	0	60	55	53	101	51	30	30	65
gene_3153	0	0	0	0	0	0	0	0	0	0
gene_3154	0	0	0	0	0	0	0	0	0	0
gene_3155	0	0	6	7	5	8	8	5	6	5
gene_3156	0	0	0	1	1	0	0	0	1	0
gene_3157	0	0	8	3	44	112	14	19	32	34
gene_3158	0	0	1	0	3	8	2	0	1	3
gene_3159	0	0	3	6	7	9	6	0	6	7
gene_316	0	0	2	3	4	4	2	2	4	1
gene_3160	0	0	24	27	15	29	20	8	20	9
gene_3161	0	0	7	2	15	29	8	8	17	16
gene_3162	0	0	0	0	5	1	1	7	32	3
gene_3163	0	0	5	4	2	8	0	3	4	8
gene_3164	0	0	30	21	21	57	18	11	37	21
gene_3165	0	0	2	5	7	19	6	2	12	5
gene_3166	0	0	6	7	9	14	7	1	14	5
gene_3167	0	0	0	1	2	4	1	1	4	7
gene_3168	0	0	13	16	9	20	5	2	11	9
gene_3169	0	0	5	2	9	11	3	3	2	11
gene_317	0	0	16	7	28	47	13	4	15	16
gene_3170	0	0	19	9	14	28	12	5	18	16
gene_3171	0	0	5	6	2	8	5	1	2	5
gene_3172	0	0	2	5	9	13	11	1	5	5
gene_3173	0	0	0	0	1	6	5	0	4	1
gene_3174	0	0	8	16	5	18	4	8	12	9
gene_3175	0	0	6	4	0	10	3	3	3	6
gene_3176	0	0	9	8	15	15	16	7	15	14
gene_3177	0	0	0	0	0	0	1	0	0	0
gene_3178	0	0	1	2	3	3	1	1	3	1
gene_3179	0	0	3	6	4	16	5	2	6	3
gene_318	0	0	6	2	4	23	2	1	6	8
gene_3180	0	0	0	0	0	0	0	0	0	0
gene_3181	0	0	0	0	0	0	0	0	0	0
gene_3182	0	0	14	11	9	19	13	1	10	12
gene_3183	0	0	0	0	0	0	0	0	0	0
gene_3184	0	0	5	8	25	48	53	8	16	81
gene_3185	0	0	15	11	12	26	7	8	10	17
gene_3186	0	0	2	3	5	15	5	0	14	12
gene_3187	0	0	1	2	1	5	1	2	0	1
gene_3188	0	0	1	2	0	3	1	0	6	0
gene_3189	0	0	2	5	3	10	9	2	3	2
gene_319	0	0	21	14	2	19	12	1	37	1
gene_3190	0	0	0	0	0	0	0	0	0	0
gene_3191	0	0	0	0	0	0	0	0	0	0
gene_3192	0	0	1	1	1	0	0	0	0	1
gene_3193	0	0	145	183	7	34	6	0	10	13
gene_3194	0	0	24	53	21	46	24	7	33	38
gene_3195	0	0	0	0	0	0	0	0	0	0
gene_3196	0	0	0	0	0	4	4	3	2	1
gene_3197	0	0	16	29	8	32	12	17	13	14
gene_3198	0	0	6	1	0	2	2	1	6	0
gene_3199	0	0	9	5	4	8	1	2	2	2
gene_32	0	0	0	0	0	0	0	0	0	0
gene_320	0	0	60	54	26	62	24	5	62	35
gene_3200	0	0	0	0	0	0	0	0	0	0
gene_3201	0	0	11	14	18	81	16	9	25	17
gene_3202	0	0	21	21	24	62	29	13	22	29
gene_3203	0	0	0	0	0	0	0	0	0	0
gene_3204	0	0	0	6	3	2	1	5	1	4
gene_3205	0	0	83	77	42	101	52	22	60	73
gene_3206	0	0	24	35	10	39	10	9	27	24
gene_3207	0	0	60	53	32	84	36	20	40	33
gene_3208	0	0	13	19	7	15	9	3	9	16
gene_3209	0	0	4	6	15	45	12	5	23	16
gene_321	0	0	1	4	6	12	6	3	17	11
gene_3210	0	0	0	0	0	0	0	0	0	0
gene_3211	0	0	0	0	0	0	0	0	0	0
gene_3212	0	0	25	27	45	102	38	31	35	79
gene_3213	0	0	4	5	2	1	5	1	6	1
gene_3214	0	0	24	24	14	43	20	11	17	27
gene_3215	0	0	5	13	5	8	5	1	4	6
gene_3216	0	0	0	0	5	11	2	3	7	9
gene_3217	0	0	0	0	1	3	1	1	7	2
gene_3218	0	0	187	165	109	265	109	78	132	139
gene_3219	0	0	4	2	2	3	1	0	5	2
gene_322	0	0	3	3	3	3	1	3	21	11
gene_3220	0	0	103	108	265	1347	103	126	589	146
gene_3221	0	0	24	20	9	33	21	7	8	11
gene_3222	0	0	0	0	0	0	0	0	0	0
gene_3223	0	0	35	33	30	82	31	10	36	31
gene_3224	0	0	73	71	31	108	29	15	31	37
gene_3225	0	0	11	8	11	20	9	2	11	15
