GeneID	GCYPW	GCYPX	GCYPZ	GCYSA	GCYSB	GCYSC	GCYSG	GCYSH	GCYSN	GCYSO	GCYSP	GCYSS
gene_3060	0	0	0	11	22	8	4	7	17	9	6	8
gene_3061	0	0	0	4	11	5	0	1	4	2	7	3
gene_3062	0	0	0	131	252	100	42	155	194	52	128	172
gene_3063	0	0	0	0	0	0	0	0	0	0	0	0
gene_3064	0	0	0	5	37	7	6	16	28	2	7	8
gene_3065	0	0	0	13	14	4	3	6	27	4	7	15
gene_3066	0	0	0	7	18	6	6	5	13	6	12	4
gene_3067	0	0	0	0	0	0	0	2	5	1	1	0
gene_3068	0	0	0	6	9	4	2	12	10	4	11	5
gene_3069	0	0	0	3	4	0	0	0	4	0	0	0
gene_307	0	0	0	45	84	42	25	24	68	44	50	41
gene_3070	0	0	0	0	2	1	0	1	1	0	0	0
gene_3071	0	0	0	7	21	0	5	13	23	5	20	11
gene_3072	0	0	0	2	4	2	1	0	1	0	0	1
gene_3073	0	0	0	3	8	2	3	3	6	0	0	2
gene_3074	0	0	0	1	9	6	0	0	7	0	9	3
gene_3075	0	0	0	4	11	4	2	3	8	4	7	4
gene_3076	0	0	0	4	17	5	0	3	10	6	5	6
gene_3077	0	0	0	3	5	4	1	5	7	4	6	6
gene_3078	0	0	0	0	2	0	2	0	3	0	0	1
gene_3079	0	0	0	18	33	10	4	2	6	2	3	11
gene_308	0	0	0	9	4	1	1	2	2	4	6	5
gene_3080	0	0	0	0	0	0	0	0	0	0	1	4
gene_3081	0	0	0	1	1	0	0	4	0	1	7	1
gene_3082	0	0	0	1	1	0	0	0	1	0	0	0
gene_3083	0	0	0	0	0	0	0	0	0	0	0	0
gene_3084	0	0	0	6	1	0	1	1	0	0	2	2
gene_3085	0	0	0	0	1	1	0	0	0	0	0	0
gene_3086	0	0	0	0	0	0	0	0	0	0	0	0
gene_3087	0	0	0	1	1	1	0	0	2	1	0	0
gene_3088	0	0	0	3	6	1	0	2	2	2	28	1
gene_3089	0	0	0	10	13	3	4	9	35	9	9	14
gene_309	0	0	0	0	3	0	0	2	6	1	2	3
gene_3090	0	0	0	3	4	1	2	3	2	0	0	0
gene_3091	0	0	0	1	8	4	3	7	8	5	12	1
gene_3092	0	0	0	3	11	2	2	5	4	5	8	4
gene_3093	0	0	0	9	13	7	2	8	18	11	22	5
gene_3094	0	0	0	4	7	3	9	2	7	5	8	9
gene_3095	0	0	0	11	22	4	3	4	12	9	12	8
gene_3096	0	0	0	0	0	0	0	0	0	0	0	0
gene_3097	0	0	0	4	5	0	5	4	6	15	12	7
gene_3098	0	0	0	1	5	3	1	7	6	3	1	1
gene_3099	0	0	0	0	0	1	0	2	1	0	0	0
gene_31	0	0	0	8	28	9	6	11	17	19	12	17
gene_310	0	0	0	0	4	0	0	2	6	1	2	1
gene_3100	0	0	0	62	124	11	4	22	34	12	36	24
gene_3101	0	0	0	7	8	7	2	5	6	3	0	3
gene_3102	0	0	0	10	8	4	6	8	9	2	3	3
gene_3103	0	0	0	0	5	7	4	7	6	2	5	4
gene_3104	0	0	0	5	12	6	4	5	5	6	5	3
gene_3105	0	0	0	5	11	4	9	4	22	10	18	10
gene_3106	0	0	0	0	0	0	0	0	0	0	0	0
gene_3107	0	0	0	8	11	2	0	4	6	2	4	4
gene_3108	0	0	0	5	21	6	3	3	13	13	17	11
gene_3109	0	0	0	4	7	2	1	3	7	3	6	6
gene_311	0	0	0	0	1	0	1	1	0	0	3	1
gene_3110	0	0	0	6	12	2	3	4	11	14	8	5
gene_3111	0	0	0	9	14	5	0	3	10	7	3	10
gene_3112	0	0	0	0	1	0	0	0	0	0	3	0
gene_3113	0	0	0	0	0	0	0	0	0	0	2	1
gene_3114	0	0	0	10	37	6	5	12	34	7	30	8
gene_3115	0	0	0	8	6	2	2	1	2	3	3	1
gene_3116	0	0	0	2	3	2	2	1	3	3	1	1
gene_3117	0	0	0	0	0	0	0	0	0	0	0	0
gene_3118	0	0	0	0	1	1	2	0	1	3	4	1
gene_3119	0	0	0	14	27	6	14	9	9	20	11	21
gene_312	0	0	0	0	3	0	0	0	0	0	0	0
gene_3120	0	0	0	1	3	1	2	1	4	1	4	1
gene_3121	0	0	0	2	1	1	1	0	12	2	6	3
gene_3122	0	0	0	0	0	0	0	0	0	0	0	0
gene_3123	0	0	0	5	15	7	5	7	12	5	9	13
gene_3124	0	0	0	0	0	0	0	0	0	0	0	0
gene_3125	0	0	0	0	1	0	0	0	3	0	2	1
gene_3126	0	0	0	0	0	0	0	0	0	0	0	0
gene_3127	0	0	0	4	8	1	2	5	2	0	3	2
gene_3128	0	0	0	8	19	5	1	16	26	10	23	21
gene_3129	0	0	0	2	7	3	0	0	4	1	6	3
gene_313	0	0	0	10	16	6	7	21	22	9	16	18
gene_3130	0	0	0	1	4	0	0	1	2	0	1	1
gene_3131	0	0	0	31	64	10	16	52	76	63	55	45
gene_3132	0	0	0	1	1	2	1	1	0	1	2	0
gene_3133	0	0	0	10	24	4	5	11	15	10	13	13
gene_3134	0	0	0	1	3	1	1	1	4	0	7	1
gene_3135	0	0	0	1	7	1	1	3	6	6	1	3
gene_3136	0	0	0	0	0	0	0	0	0	0	0	0
gene_3137	0	0	0	19	19	7	3	8	19	6	12	6
gene_3138	0	0	0	0	0	0	0	0	0	0	0	0
gene_3139	0	0	0	5	18	4	1	9	13	4	11	6
gene_314	0	0	0	1	9	4	1	0	7	4	3	5
gene_3140	1	0	0	33	62	25	13	36	50	30	47	24
gene_3141	0	0	0	5	10	6	2	14	7	4	11	4
gene_3142	0	0	0	10	17	5	1	5	10	9	10	6
gene_3143	0	0	0	4	6	8	0	4	10	2	5	4
gene_3144	0	0	0	43	95	24	22	29	64	19	40	29
gene_3145	0	0	0	0	0	0	0	0	0	0	0	0
gene_3146	0	0	0	83	39	23	47	80	45	114	92	15
gene_3147	0	0	0	0	0	0	0	0	0	0	0	0
gene_3148	0	0	0	0	0	0	0	0	0	0	0	0
gene_3149	0	0	0	6	10	3	2	4	4	9	12	4
gene_315	0	0	0	34	68	24	7	31	42	31	38	18
gene_3150	0	0	0	9	27	5	4	8	15	7	13	9
gene_3151	0	0	0	1	0	0	1	3	4	1	1	6
gene_3152	0	0	0	135	208	55	19	25	55	15	39	28
gene_3153	0	0	0	0	0	0	0	0	0	0	0	0
gene_3154	0	0	0	0	0	0	0	0	0	0	0	0
gene_3155	0	0	0	2	11	8	0	1	6	0	5	4
gene_3156	0	0	0	1	3	1	0	0	1	0	0	1
gene_3157	0	0	0	11	12	5	20	18	30	47	38	28
gene_3158	0	0	0	3	4	1	0	1	2	0	4	4
gene_3159	0	0	0	5	9	1	1	3	12	4	9	12
gene_316	0	0	0	2	5	1	1	2	4	3	1	2
gene_3160	0	0	0	8	26	6	5	6	21	11	7	14
gene_3161	0	0	0	0	4	2	5	5	4	7	10	31
gene_3162	0	0	0	0	1	1	0	4	14	9	45	7
gene_3163	0	0	0	3	8	2	4	2	9	3	3	10
gene_3164	0	0	0	24	42	6	5	11	32	18	26	24
gene_3165	0	0	0	3	9	4	4	3	6	6	6	4
gene_3166	0	0	0	3	13	2	5	5	5	4	6	7
gene_3167	0	0	0	5	3	1	0	0	4	1	1	0
gene_3168	0	0	0	7	8	2	5	3	5	8	10	1
gene_3169	0	0	0	3	7	4	2	3	3	1	8	2
gene_317	0	0	0	11	23	11	6	13	19	15	15	6
gene_3170	0	0	0	7	22	8	6	8	10	8	14	9
gene_3171	0	0	0	3	9	1	0	3	1	0	2	1
gene_3172	0	0	0	8	7	6	1	3	9	4	10	10
gene_3173	0	0	0	1	4	1	2	0	1	1	2	0
gene_3174	0	0	0	12	26	4	4	4	7	4	2	6
gene_3175	0	0	0	7	21	4	1	2	10	1	2	5
gene_3176	0	0	0	13	26	2	2	6	12	5	16	4
gene_3177	0	0	0	1	1	0	1	0	0	3	0	0
gene_3178	0	0	0	0	2	1	1	0	3	2	2	1
gene_3179	0	0	0	4	8	3	5	4	8	16	10	1
gene_318	0	0	0	7	15	4	3	6	3	8	5	1
gene_3180	0	0	0	0	0	0	0	0	0	0	0	0
gene_3181	0	0	0	0	0	0	0	0	0	0	0	0
gene_3182	0	0	0	12	21	5	4	7	17	7	10	8
gene_3183	0	0	0	0	0	0	0	0	0	0	0	0
gene_3184	0	0	0	11	30	6	26	24	39	5	23	52
gene_3185	0	0	0	6	15	2	4	6	14	10	13	7
gene_3186	0	0	0	4	6	0	4	2	12	5	18	7
gene_3187	0	0	0	3	1	0	2	2	1	0	1	1
gene_3188	0	0	0	1	1	0	1	0	2	2	1	0
gene_3189	0	0	0	5	8	2	1	1	8	3	2	4
gene_319	0	0	0	2	2	8	9	44	41	12	25	11
gene_3190	0	0	0	0	0	0	0	0	0	0	0	0
gene_3191	0	0	0	0	0	0	0	0	0	0	0	0
gene_3192	0	0	0	1	1	0	1	0	0	0	0	0
gene_3193	0	0	0	7	4	5	4	6	11	4	16	4
gene_3194	0	0	0	19	44	8	14	16	18	13	32	30
gene_3195	0	0	0	0	0	0	0	0	0	0	0	0
gene_3196	0	0	0	0	1	0	1	0	1	2	3	1
gene_3197	0	0	0	5	12	8	7	7	15	11	16	16
gene_3198	0	0	0	2	1	2	1	2	3	0	0	1
gene_3199	0	0	0	6	10	3	1	2	4	1	3	1
gene_32	0	0	0	0	0	0	0	0	0	0	0	0
gene_320	0	0	0	28	39	11	15	25	37	29	42	49
gene_3200	0	0	0	0	0	0	0	0	0	1	1	0
gene_3201	0	0	0	26	34	6	5	11	14	20	29	22
gene_3202	0	0	0	2	13	7	13	16	33	14	15	54
gene_3203	0	0	0	0	0	0	0	0	0	0	0	0
gene_3204	0	0	0	1	4	2	0	2	2	3	6	3
gene_3205	0	0	0	51	121	34	21	44	82	30	67	50
gene_3206	0	0	0	23	39	12	9	13	22	16	21	13
gene_3207	0	0	0	31	61	23	14	12	30	18	34	26
gene_3208	0	0	0	8	18	5	4	9	17	5	10	7
gene_3209	0	0	0	4	18	7	4	12	39	12	31	13
gene_321	0	0	0	3	2	2	1	4	22	5	14	30
gene_3210	0	0	0	0	0	0	0	0	0	0	0	0
gene_3211	0	0	0	0	0	0	0	0	0	0	0	0
gene_3212	0	0	0	20	37	23	15	14	39	26	37	49
gene_3213	0	0	0	2	7	4	2	0	2	1	1	0
gene_3214	0	0	0	8	15	9	12	23	25	13	36	22
gene_3215	0	0	0	3	7	8	2	3	3	2	8	4
gene_3216	0	0	0	0	0	2	0	6	13	5	15	5
gene_3217	0	0	0	0	4	0	0	3	2	0	4	2
gene_3218	0	0	0	170	236	86	52	60	102	75	102	99
gene_3219	0	0	0	2	2	1	1	2	0	6	5	1
gene_322	0	0	0	0	3	0	2	5	11	4	20	18
gene_3220	0	0	0	29	40	20	343	491	194	970	997	180
gene_3221	0	0	0	16	34	12	6	13	20	11	9	10
gene_3222	0	0	0	0	0	0	0	0	0	0	0	0
gene_3223	2	0	0	21	57	21	9	23	35	9	19	16
gene_3224	0	0	0	34	51	26	12	27	49	35	38	28
gene_3225	0	0	0	11	25	4	2	6	12	5	5	4
gene_3226	0	0	0	0	1	1	0	1	3	4	1	0
gene_3227	0	0	0	1	6	1	0	2	11	7	35	3
gene_3228	0	0	0	16	27	4	5	11	19	22	23	11
gene_3229	0	0	0	2	1	2	0	6	7	4	6	1
gene_323	0	0	0	7	13	2	9	10	15	7	13	7
gene_3230	0	0	0	0	6	2	1	6	7	6	14	4
gene_3231	0	0	0	15	49	8	9	12	26	7	22	12
gene_3232	0	0	0	2	7	2	2	1	4	1	6	3
gene_3233	0	0	0	17	18	9	6	7	12	6	7	6
gene_3234	0	0	0	0	0	1	0	2	3	2	3	0
gene_3235	0	0	0	5	19	10	3	11	21	10	23	12
gene_3236	0	0	0	1	1	0	0	0	2	0	2	0
gene_3237	0	0	0	0	1	5	1	3	5	3	3	1
gene_3238	0	0	0	0	0	0	0	0	0	4	3	0
gene_3239	0	0	0	10	23	10	10	19	28	23	25	10
gene_324	0	0	0	1	1	0	1	2	0	1	4	2
gene_3240	0	0	0	2	8	12	1	4	9	2	6	3
gene_3241	0	0	0	0	1	0	0	0	0	0	2	0
gene_3242	0	0	0	0	1	1	0	2	2	0	2	1
gene_3243	0	0	0	3	7	5	1	1	5	3	5	2
gene_3244	0	0	0	50	119	51	28	74	101	63	107	67
gene_3245	0	0	0	172	370	128	49	91	191	68	103	141
gene_3246	0	0	0	23	44	12	8	18	27	24	22	23
gene_3247	0	0	0	5	12	8	2	3	8	1	4	3
gene_3248	0	0	0	2	1	0	0	0	1	1	0	1
gene_3249	0	0	0	4	7	3	3	2	20	7	5	7
gene_325	0	0	0	0	1	0	0	0	0	0	0	0
gene_3250	0	0	0	22	31	17	20	19	26	20	21	16
gene_3251	0	0	0	3	12	4	1	5	2	1	10	4
gene_3252	0	0	0	1	8	3	3	2	0	1	3	3
gene_3253	0	0	0	3	17	5	2	6	16	1	8	3
gene_3254	0	0	0	6	10	5	2	2	5	5	10	2
gene_3255	0	0	0	0	5	0	0	0	1	0	0	0
gene_3256	0	0	0	2	3	1	5	0	7	2	6	3
gene_3257	1	0	0	49	95	28	14	36	63	34	50	48
gene_3258	0	0	0	31	45	10	10	28	49	43	52	38
gene_3259	0	0	0	17	13	4	4	13	8	4	8	11
gene_326	0	0	0	33	52	10	7	15	47	11	24	37
gene_3260	0	0	0	0	2	1	0	0	0	0	0	0
gene_3261	0	0	0	28	33	17	7	11	10	11	21	12
gene_3262	0	0	0	11	13	7	4	5	6	7	13	2
gene_3263	0	0	0	37	64	13	9	14	27	19	23	31
gene_3264	0	0	0	6	14	9	5	7	13	5	11	9
gene_3265	0	0	0	6	10	10	2	4	10	7	8	6
gene_3266	0	0	0	2	14	3	0	5	5	2	2	4
gene_3267	0	0	0	0	0	0	0	0	0	0	0	0
gene_3268	0	0	0	1	1	0	0	0	0	0	0	0
gene_3269	0	0	0	0	1	0	0	0	0	0	0	0
gene_327	0	0	0	3	9	5	5	9	15	6	13	8
gene_3270	0	0	0	0	0	0	0	0	0	0	0	0
gene_3271	0	0	0	0	0	0	0	0	0	0	0	0
gene_3272	0	0	0	0	0	0	0	0	0	0	0	0
gene_3273	0	0	0	0	0	0	0	0	0	0	0	0
gene_3274	0	0	0	0	0	0	0	0	0	0	0	0
gene_3275	0	0	0	0	0	0	0	0	0	0	0	0
gene_3276	0	0	0	0	0	0	0	0	0	0	0	0
gene_3277	0	0	0	0	0	0	0	0	0	0	0	0
gene_3278	0	0	0	0	0	0	0	0	0	0	0	0
gene_3279	0	0	0	0	0	0	0	0	0	0	0	0
gene_328	0	0	0	11	12	7	1	3	16	5	5	4
gene_3280	0	0	0	1	3	0	1	0	1	0	0	0
gene_3281	0	0	0	40	69	32	17	28	52	40	54	38
gene_3282	0	0	0	10	34	4	2	7	14	5	22	8
gene_3283	0	0	0	0	0	0	0	0	0	0	0	0
gene_3284	0	0	0	6	17	6	4	5	7	5	5	2
gene_3285	0	0	0	45	66	14	17	22	38	22	38	18
gene_3286	0	0	0	56	92	38	21	19	41	31	54	38
gene_3287	0	0	0	12	16	2	4	3	7	10	10	3
gene_3288	0	1	0	27	11	4	10	3	7	135	21	5
gene_3289	0	0	0	5	8	5	2	3	2	4	5	4
gene_329	0	0	0	30	26	9	4	18	29	21	15	13
gene_3290	0	0	0	0	2	0	0	0	1	0	2	2
gene_3291	0	0	0	27	27	14	7	10	30	17	27	17
gene_3292	0	0	0	0	2	1	5	5	17	14	37	11
gene_3293	0	0	0	17	30	4	11	17	34	16	33	33
gene_3294	0	0	0	9	11	3	8	20	19	5	9	9
gene_3295	0	0	0	0	0	0	0	0	0	0	0	0
gene_3296	0	0	0	0	0	0	0	0	0	0	0	0
gene_3297	0	0	0	5	14	9	1	8	18	7	7	3
gene_3298	0	0	0	0	0	1	0	2	0	0	1	0
gene_3299	0	0	0	0	0	0	0	1	4	0	1	0
gene_33	0	0	0	0	0	0	0	0	0	0	0	0
gene_330	0	0	0	11	11	2	1	7	11	9	6	3
gene_3300	0	0	0	68	90	33	25	49	56	39	51	38
gene_3301	0	0	0	0	0	0	0	0	0	0	0	0
gene_3302	0	0	0	13	20	9	4	5	21	12	14	8
gene_3303	0	0	0	0	2	2	4	4	12	15	11	7
gene_3304	0	0	0	0	0	0	0	0	0	0	0	2
gene_3305	0	0	0	54	91	27	17	22	40	29	38	24
gene_3306	0	0	0	6	8	1	0	4	4	2	3	4
gene_3307	0	0	0	48	46	23	18	22	45	129	25	7
gene_3308	0	0	0	7	18	8	2	5	11	7	11	14
gene_3309	0	0	0	45	58	23	11	15	29	9	39	17
gene_331	0	0	0	6	5	3	1	11	19	1	2	1
gene_3310	0	0	0	0	3	1	0	3	2	2	0	0
gene_3311	0	0	0	1	1	1	1	1	4	5	6	5
gene_3312	0	0	0	1	11	2	2	3	5	4	7	4
gene_3313	0	0	0	0	0	0	0	1	1	1	0	1
gene_3314	0	0	0	5	12	3	2	11	37	7	47	8
gene_3315	0	0	0	4	13	4	1	1	9	5	8	1
gene_3316	0	1	0	28	4	12	0	1	2	3	15	7
gene_3317	0	0	0	2	6	3	0	4	9	3	4	1
gene_3318	0	0	0	1	2	0	2	3	3	3	3	1
gene_3319	0	0	0	0	2	2	1	9	4	2	5	8
gene_332	0	0	0	12	21	8	1	4	15	6	15	8
gene_3320	0	0	0	0	2	2	3	4	6	1	5	3
gene_3321	0	0	0	25	53	18	8	12	22	8	39	31
gene_3322	0	0	0	241	465	149	110	126	282	169	204	170
gene_3323	0	0	0	2	3	1	0	1	2	0	0	0
gene_3324	0	0	0	9	4	5	2	8	12	9	5	5
gene_3325	0	0	0	0	0	0	0	0	0	0	0	0
gene_3326	0	0	0	1	4	3	3	7	4	4	8	2
gene_3327	0	0	0	5	4	1	0	1	2	2	11	6
gene_3328	0	0	0	2	3	1	1	0	0	0	0	1
gene_3329	0	0	0	0	0	0	0	0	0	0	0	0
gene_333	0	0	0	0	0	0	0	0	0	0	0	0
gene_3330	0	0	0	0	0	0	0	0	0	0	0	0
gene_3331	0	0	0	87	167	54	28	81	155	57	137	81
gene_3332	0	0	0	53	85	32	14	19	37	22	34	16
gene_3333	0	0	0	10	31	5	24	46	60	31	42	37
gene_3334	0	0	0	0	0	0	0	0	0	0	0	0
gene_3335	0	0	0	46	98	29	13	51	93	46	59	66
gene_3336	0	0	0	30	121	40	52	185	226	95	211	134
gene_3337	0	0	0	7	23	9	2	13	12	11	12	13
gene_3338	0	0	0	100	112	50	44	83	110	68	101	96
gene_3339	0	0	0	0	2	0	0	2	1	0	2	2
gene_334	0	0	0	8	16	7	3	9	8	7	9	5
gene_3340	0	0	0	6	3	1	5	4	22	16	30	11
gene_3341	0	0	0	0	0	0	0	0	0	0	0	0
gene_3342	0	0	0	4	9	2	5	10	8	7	11	3
gene_3343	0	0	0	0	4	3	4	23	22	2	47	11
gene_3344	0	0	0	43	94	31	12	21	57	22	27	24
gene_3345	0	0	0	0	0	0	0	0	0	0	0	0
gene_3346	0	0	0	19	24	20	12	14	27	9	16	18
gene_3347	0	0	0	0	0	0	0	0	0	0	0	0
gene_3348	0	0	0	28	54	16	22	33	53	49	53	27
gene_3349	0	0	0	4	16	8	5	6	8	5	8	5
gene_335	0	0	0	0	0	0	0	0	0	0	0	0
gene_3350	0	0	0	2	0	3	0	3	3	2	1	4
gene_3351	0	0	0	7	10	3	5	14	9	15	20	5
gene_3352	0	0	0	0	0	0	0	0	0	0	0	0
gene_3353	0	0	0	0	0	0	0	0	0	0	0	0
gene_3354	0	0	0	0	0	0	0	0	0	0	0	0
gene_3355	0	0	0	9	20	1	4	8	18	4	9	7
gene_3356	0	0	0	5	3	0	1	0	4	9	5	0
gene_3357	0	0	0	19	18	7	3	9	19	11	14	14
gene_3358	0	0	0	4	8	2	3	4	6	5	1	6
gene_3359	0	0	0	25	15	9	5	3	16	23	29	13
gene_336	0	0	0	67	145	32	20	31	65	44	60	41
gene_3360	1	0	0	15	5	4	10	22	44	45	91	31
gene_3361	0	0	0	44	42	12	40	79	128	154	260	123
gene_3362	0	0	0	68	56	23	7	11	55	21	50	38
gene_3363	0	0	0	31	62	28	15	43	65	35	59	39
gene_3364	0	0	0	6	22	13	7	27	33	17	23	19
gene_3365	0	0	0	1	6	4	5	1	9	1	6	0
gene_3366	0	0	0	0	0	0	0	0	0	0	0	0
gene_3367	0	0	0	13	21	17	4	34	62	14	24	23
gene_3368	0	0	0	6	23	4	2	13	21	9	8	15
gene_3369	0	0	0	18	18	4	6	14	14	10	18	7
gene_337	0	0	0	1	0	0	0	1	0	0	1	0
gene_3370	0	0	0	0	7	1	2	1	6	1	3	2
gene_3371	0	0	0	0	1	0	0	1	0	0	0	2
gene_3372	0	0	0	12	15	9	1	4	6	4	9	3
gene_3373	0	0	0	5	3	1	1	2	2	1	4	2
gene_3374	0	0	0	16	28	10	8	16	35	11	14	11
gene_3375	0	0	0	3	8	5	4	5	10	4	8	7
gene_3376	0	0	0	0	4	2	1	2	4	2	1	5
gene_3377	0	0	0	24	22	5	7	9	18	41	25	21
gene_3378	0	0	0	0	0	0	0	0	0	0	0	0
gene_3379	0	0	0	10	21	7	2	7	9	4	2	7
gene_338	0	0	0	7	2	1	1	1	3	0	2	3
gene_3380	0	0	0	31	53	17	9	10	24	11	30	25
gene_3381	0	0	0	35	22	20	1	1	5	5	1	3
gene_3382	0	0	0	0	0	0	0	0	0	0	0	1
gene_3383	0	0	0	1	3	0	1	1	2	1	0	0
gene_3384	0	0	0	159	315	107	65	95	266	100	152	135
gene_3385	0	0	0	3	9	2	0	4	14	4	11	6
gene_3386	0	0	0	81	44	19	8	18	71	12	47	27
gene_3387	0	0	0	28	47	21	7	20	38	26	43	32
gene_3388	0	0	0	56	67	29	13	29	56	29	40	43
gene_3389	0	0	0	0	0	0	0	0	0	0	0	0
gene_339	0	0	0	10	14	13	4	3	23	13	19	18
gene_3390	0	0	0	1	0	0	0	0	0	0	0	0
gene_3391	1	0	0	99	169	62	47	57	123	64	130	83
gene_3392	0	0	0	2	4	0	1	0	1	0	1	1
gene_3393	0	0	0	15	23	14	19	18	42	27	34	30
gene_3394	0	0	0	75	108	62	28	81	103	71	121	68
gene_3395	0	0	0	0	2	0	3	1	3	1	5	4
gene_3396	0	0	0	0	0	0	0	0	0	0	0	0
gene_3397	0	0	0	21	19	12	6	23	41	15	32	24
gene_3398	0	0	0	0	5	1	0	1	3	2	1	3
gene_3399	0	0	0	20	25	19	31	52	69	21	53	44
gene_34	0	0	0	9	21	5	3	11	16	4	11	7
gene_340	0	0	0	5	2	2	3	14	38	12	22	21
gene_3400	0	0	0	8	8	6	8	5	7	10	16	5
gene_3401	0	0	0	0	1	1	3	0	1	5	2	0
gene_3402	0	0	0	0	0	0	0	0	0	0	0	0
gene_3403	0	0	0	58	110	38	26	47	90	47	69	62
gene_3404	0	0	0	18	27	15	6	20	39	19	26	25
gene_3405	0	0	0	17	36	13	13	41	68	25	50	50
gene_3406	0	0	0	20	28	9	3	12	22	23	18	10
gene_3407	0	0	0	67	71	31	29	35	45	82	55	44
gene_3408	0	0	0	0	0	0	0	0	0	0	0	1
gene_3409	0	0	0	11	23	11	2	13	23	12	20	13
gene_341	0	0	0	8	14	3	2	2	5	1	1	5
gene_3410	0	0	0	0	3	2	0	1	2	2	6	2
gene_3411	0	0	0	0	1	1	0	2	2	1	1	3
gene_3412	0	0	0	2	7	0	2	2	4	5	0	6
gene_3413	0	0	0	14	22	11	8	10	11	14	12	13
gene_3414	0	0	0	1	4	1	0	1	3	0	1	2
gene_3415	0	0	0	8	7	5	2	4	6	2	3	4
gene_3416	0	0	0	10	37	9	8	13	35	13	26	16
gene_3417	0	0	0	0	1	0	5	8	8	21	31	4
gene_3418	0	0	0	12	7	2	3	5	5	8	3	8
gene_3419	0	0	0	0	0	0	0	0	0	0	0	0
gene_342	1	0	0	10	15	4	3	7	14	12	15	6
gene_3420	0	0	0	30	44	9	8	14	20	11	19	29
gene_3421	0	0	0	0	1	0	1	1	0	2	1	0
gene_3422	0	0	0	1	5	1	0	2	3	4	2	4
gene_3423	0	0	0	0	4	0	0	0	0	0	0	1
gene_3424	0	0	0	0	0	0	0	3	3	0	1	0
gene_3425	0	0	0	0	0	1	1	5	4	2	2	0
gene_3426	0	0	0	0	2	0	1	0	1	0	1	0
gene_3427	0	0	0	1	1	0	1	2	3	0	2	1
gene_3428	0	0	0	17	51	29	9	20	28	11	21	14
gene_3429	0	0	0	50	116	41	21	49	79	31	65	47
gene_343	0	0	0	10	17	11	3	3	13	6	8	8
gene_3430	0	0	0	45	55	19	30	55	127	72	73	91
gene_3431	0	0	0	2	1	4	0	4	3	3	3	5
gene_3432	0	0	0	1	2	2	0	1	4	0	4	4
gene_3433	0	0	0	3	7	2	0	0	3	0	3	4
gene_3434	0	0	0	3	19	0	2	10	18	8	15	15
gene_3435	0	0	0	10	9	10	2	13	5	5	6	0
gene_3436	0	0	0	0	0	0	0	0	0	0	0	0
gene_3437	0	0	0	9	6	1	0	2	5	1	10	6
gene_3438	0	0	0	10	27	4	10	3	17	11	19	10
gene_3439	0	0	0	17	27	9	5	10	19	8	12	9
gene_344	0	0	0	24	38	9	18	13	35	17	29	15
gene_3440	0	0	0	6	7	2	1	11	11	3	6	3
gene_3441	0	0	0	31	42	18	21	28	43	38	57	34
gene_3442	0	0	0	1	7	3	2	1	8	1	8	0
gene_3443	0	0	0	0	1	0	0	1	0	0	1	0
gene_3444	0	0	0	10	8	4	3	1	8	0	3	5
gene_3445	0	0	0	20	19	12	3	11	10	3	8	11
gene_3446	0	0	0	9	3	1	1	4	10	0	2	3
